Global frequency set at 1000000000000 ticks per second
Hey, I am a DBICache component + Deepanjali
Hey, I am a RDBI component
Packet address request from CPU: 341376
Packet address request from CPU: 341440
Packet address request from CPU: 341504
Packet address request from CPU: 341568
Packet address request from CPU: 341632
Packet address request from CPU: 341760
Packet address request from CPU: 341824
Packet address request from CPU: 341888
Packet address request from CPU: 341952
Packet address request from CPU: 342016
Packet address request from CPU: 313728
Packet address request from CPU: 342080
Packet address request from CPU: 342144
Packet address request from CPU: 342208
Packet address request from CPU: 342272
Packet address request from CPU: 342336
Packet address request from CPU: 342528
Packet address request from CPU: 342592
Packet address request from CPU: 342656
Packet address request from CPU: 342720
Packet address request from CPU: 342784
Packet address request from CPU: 313856
Packet address request from CPU: 342848
Packet address request from CPU: 342912
Packet address request from CPU: 342976
Packet address request from CPU: 343040
Packet address request from CPU: 343104
Packet address request from CPU: 343168
Packet address request from CPU: 313920
Packet address request from CPU: 343232
Packet address request from CPU: 343296
Packet address request from CPU: 343360
Packet address request from CPU: 343424
Packet address request from CPU: 343488
Packet address request from CPU: 343552
Packet address request from CPU: 343680
Packet address request from CPU: 343744
Packet address request from CPU: 343808
Packet address request from CPU: 343872
Packet address request from CPU: 343936
Packet address request from CPU: 344000
Packet address request from CPU: 380928
Packet address request from CPU: 380992
Packet address request from CPU: 381056
Packet address request from CPU: 381184
Packet address request from CPU: 381248
Packet address request from CPU: 381312
Packet address request from CPU: 381376
Packet address request from CPU: 381440
Packet address request from CPU: 381568
Packet address request from CPU: 314176
Packet address request from CPU: 381632
Packet address request from CPU: 381696
Packet address request from CPU: 381760
Packet address request from CPU: 381824
Packet address request from CPU: 381888
Packet address request from CPU: 382016
Packet address request from CPU: 382080
Packet address request from CPU: 382144
Packet address request from CPU: 382208
Packet address request from CPU: 326080
Packet address request from CPU: 382272
Packet address request from CPU: 382336
Packet address request from CPU: 314304
Packet address request from CPU: 382400
Packet address request from CPU: 382464
Packet address request from CPU: 382528
Packet address request from CPU: 382592
Packet address request from CPU: 382656
Packet address request from CPU: 382720
Packet address request from CPU: 314368
Packet address request from CPU: 382784
Packet address request from CPU: 382848
Packet address request from CPU: 382912
Packet address request from CPU: 382976
Packet address request from CPU: 383040
Packet address request from CPU: 383104
Packet address request from CPU: 383168
Packet address request from CPU: 383232
Packet address request from CPU: 383296
Packet address request from CPU: 383360
Packet address request from CPU: 383424
Packet address request from CPU: 383488
Packet address request from CPU: 383552
Packet address request from CPU: 383616
Packet address request from CPU: 383680
Packet address request from CPU: 383744
Packet address request from CPU: 383808
Packet address request from CPU: 383872
Packet address request from CPU: 314560
Packet address request from CPU: 383936
Packet address request from CPU: 384000
Packet address request from CPU: 384064
Packet address request from CPU: 384128
Packet address request from CPU: 384192
Packet address request from CPU: 384256
Packet address request from CPU: 384320
Packet address request from CPU: 384384
Packet address request from CPU: 384512
Packet address request from CPU: 384576
Packet address request from CPU: 384640
Packet address request from CPU: 314688
Packet address request from CPU: 384832
Packet address request from CPU: 384896
Packet address request from CPU: 384960
Packet address request from CPU: 402496
Packet address request from CPU: 402752
Packet address request from CPU: 402560
Packet address request from CPU: 521792
Packet address request from CPU: 521472
Packet address request from CPU: 521536
Packet address request from CPU: 521664
Packet address request from CPU: 522624
Packet address request from CPU: 522496
Packet address request from CPU: 531328
Packet address request from CPU: 531392
Packet address request from CPU: 432064
Packet address request from CPU: 531520
Packet address request from CPU: 531648
Packet address request from CPU: 531712
Packet address request from CPU: 533248
Packet address request from CPU: 535168
Packet address request from CPU: 256896
Packet address request from CPU: 535232
Packet address request from CPU: 256960
Packet address request from CPU: 257024
Packet address request from CPU: 257088
Packet address request from CPU: 257152
Packet address request from CPU: 257216
Packet address request from CPU: 257280
Packet address request from CPU: 257344
Packet address request from CPU: 257408
Packet address request from CPU: 257472
Packet address request from CPU: 257536
Packet address request from CPU: 257600
Packet address request from CPU: 257664
Packet address request from CPU: 257728
Packet address request from CPU: 257792
Packet address request from CPU: 257856
Packet address request from CPU: 257920
Packet address request from CPU: 257984
Packet address request from CPU: 225280
Packet address request from CPU: 225344
Packet address request from CPU: 225408
Packet address request from CPU: 225472
Packet address request from CPU: 225536
Packet address request from CPU: 225600
Packet address request from CPU: 225664
Packet address request from CPU: 225728
Packet address request from CPU: 225792
Packet address request from CPU: 225856
Packet address request from CPU: 225920
Packet address request from CPU: 225984
Packet address request from CPU: 226048
Packet address request from CPU: 226112
Packet address request from CPU: 535872
Packet address request from CPU: 535936
Packet address request from CPU: 256832
Packet address request from CPU: 531776
Packet address request from CPU: 531840
Packet address request from CPU: 531904
Packet address request from CPU: 536960
Packet address request from CPU: 537344
Packet address request from CPU: 537408
Packet address request from CPU: 537024
Packet address request from CPU: 537088
Packet address request from CPU: 537152
Packet address request from CPU: 538432
Packet address request from CPU: 528960
Packet address request from CPU: 529024
Packet address request from CPU: 529088
Packet address request from CPU: 529152
Packet address request from CPU: 529856
Packet address request from CPU: 529920
Packet address request from CPU: 530240
Packet address request from CPU: 529984
Packet address request from CPU: 543040
Packet address request from CPU: 548736
Packet address request from CPU: 433984
Packet address request from CPU: 548800
Packet address request from CPU: 548608
Packet address request from CPU: 548864
Packet address request from CPU: 254336
Packet address request from CPU: 530048
Packet address request from CPU: 530816
Packet address request from CPU: 530368
Packet address request from CPU: 530432
Packet address request from CPU: 530496
Packet address request from CPU: 530560
Packet address request from CPU: 530624
Packet address request from CPU: 552960
Packet address request from CPU: 529280
Packet address request from CPU: 529344
Packet address request from CPU: 557056
Packet address request from CPU: 537664
Packet address request from CPU: 532160
Packet address request from CPU: 522560
Packet address request from CPU: 504256
Packet address request from CPU: 500992
Packet address request from CPU: 497600
Packet address request from CPU: 497664
Packet address request from CPU: 497856
Packet address request from CPU: 496512
Packet address request from CPU: 492352
Packet address request from CPU: 492224
Packet address request from CPU: 501312
Packet address request from CPU: 501376
Packet address request from CPU: 501440
Packet address request from CPU: 492096
Packet address request from CPU: 484352
Packet address request from CPU: 484416
Packet address request from CPU: 484544
Packet address request from CPU: 484608
Packet address request from CPU: 484672
Packet address request from CPU: 484736
Packet address request from CPU: 562432
Packet address request from CPU: 484800
Packet address request from CPU: 562240
Packet address request from CPU: 484864
Packet address request from CPU: 484928
Packet address request from CPU: 486208
Packet address request from CPU: 567168
Packet address request from CPU: 567296
Packet address request from CPU: 486272
Packet address request from CPU: 565696
Packet address request from CPU: 565760
Packet address request from CPU: 565504
Packet address request from CPU: 571072
Packet address request from CPU: 571200
Packet address request from CPU: 577408
Packet address request from CPU: 571264
Packet address request from CPU: 565568
Packet address request from CPU: 565632
Packet address request from CPU: 567488
Packet address request from CPU: 486400
Packet address request from CPU: 486464
Packet address request from CPU: 486528
Packet address request from CPU: 566272
Packet address request from CPU: 566464
Packet address request from CPU: 486592
Packet address request from CPU: 565376
Packet address request from CPU: 565440
Packet address request from CPU: 567360
Packet address request from CPU: 486720
Packet address request from CPU: 486848
Packet address request from CPU: 486912
Packet address request from CPU: 492288
Packet address request from CPU: 390144
Packet address request from CPU: 390208
Packet address request from CPU: 390272
Packet address request from CPU: 486976
Packet address request from CPU: 485504
Packet address request from CPU: 485568
Packet address request from CPU: 485632
Packet address request from CPU: 553024
Packet address request from CPU: 485696
Packet address request from CPU: 2560
Packet address request from CPU: 492480
Packet address request from CPU: 492544
Packet address request from CPU: 492608
Packet address request from CPU: 492672
Packet address request from CPU: 496576
Packet address request from CPU: 496640
Packet address request from CPU: 510848
Packet address request from CPU: 510976
Packet address request from CPU: 578432
Number of elements: 3000, Number of cache blocks: 4, Number of iterations: 1
Packet address request from CPU: 578496
Packet address request from CPU: 510912
Packet address request from CPU: 496704
Packet address request from CPU: 496768
Packet address request from CPU: 485760
Packet address request from CPU: 484160
Packet address request from CPU: 484224
Packet address request from CPU: 516672
Packet address request from CPU: 516736
Packet address request from CPU: 516544
Packet address request from CPU: 537728
Packet address request from CPU: 537792
Packet address request from CPU: 538496
Packet address request from CPU: 585472
Packet address request from CPU: 516608
Packet address request from CPU: 2048
Packet address request from CPU: 557120
Packet address request from CPU: 557184
Packet address request from CPU: 557248
Packet address request from CPU: 557312
Packet address request from CPU: 557376
Packet address request from CPU: 557440
Packet address request from CPU: 557504
Packet address request from CPU: 557568
Packet address request from CPU: 557632
Packet address request from CPU: 557696
Packet address request from CPU: 557760
Packet address request from CPU: 557824
Packet address request from CPU: 557888
Packet address request from CPU: 557952
Packet address request from CPU: 558016
Packet address request from CPU: 558080
Packet address request from CPU: 558144
Packet address request from CPU: 558208
Packet address request from CPU: 558272
Packet address request from CPU: 558336
Packet address request from CPU: 558400
Packet address request from CPU: 558464
Packet address request from CPU: 558528
Packet address request from CPU: 558592
Packet address request from CPU: 558656
Packet address request from CPU: 558720
Packet address request from CPU: 558784
Packet address request from CPU: 558848
Packet address request from CPU: 558912
Packet address request from CPU: 558976
Packet address request from CPU: 559040
Packet address request from CPU: 559104
Packet address request from CPU: 559168
Packet address request from CPU: 559232
Packet address request from CPU: 559296
Packet address request from CPU: 559360
Packet address request from CPU: 559424
Packet address request from CPU: 559488
Packet address request from CPU: 559552
Packet address request from CPU: 559616
Packet address request from CPU: 559680
Packet address request from CPU: 559744
Packet address request from CPU: 559808
Packet address request from CPU: 559872
Packet address request from CPU: 559936
Packet address request from CPU: 560000
Packet address request from CPU: 560064
Packet address request from CPU: 560128
Packet address request from CPU: 560192
Packet address request from CPU: 560256
Packet address request from CPU: 560320
Packet address request from CPU: 560384
Packet address request from CPU: 560448
Packet address request from CPU: 560512
Packet address request from CPU: 560576
Packet address request from CPU: 560640
Packet address request from CPU: 560704
Packet address request from CPU: 560768
Packet address request from CPU: 560832
Packet address request from CPU: 560896
Packet address request from CPU: 560960
Packet address request from CPU: 561024
Packet address request from CPU: 561088
Packet address request from CPU: 585728
Packet address request from CPU: 585792
Packet address request from CPU: 585856
Packet address request from CPU: 585920
Packet address request from CPU: 585984
Packet address request from CPU: 586048
Packet address request from CPU: 586112
Packet address request from CPU: 586176
Packet address request from CPU: 586240
Packet address request from CPU: 586304
Packet address request from CPU: 586368
Packet address request from CPU: 586432
Packet address request from CPU: 586496
Packet address request from CPU: 586560
Packet address request from CPU: 586624
Packet address request from CPU: 586688
Packet address request from CPU: 586752
Packet address request from CPU: 586816
Packet address request from CPU: 586880
Packet address request from CPU: 586944
Packet address request from CPU: 587008
Packet address request from CPU: 587072
Packet address request from CPU: 587136
Packet address request from CPU: 587200
Packet address request from CPU: 587264
Packet address request from CPU: 587328
Packet address request from CPU: 587392
Packet address request from CPU: 587456
Packet address request from CPU: 587520
Packet address request from CPU: 587584
Packet address request from CPU: 587648
Packet address request from CPU: 587712
Packet address request from CPU: 587776
Packet address request from CPU: 587840
Packet address request from CPU: 587904
Packet address request from CPU: 587968
Packet address request from CPU: 588032
Packet address request from CPU: 588096
Packet address request from CPU: 588160
Packet address request from CPU: 588224
Packet address request from CPU: 588288
Packet address request from CPU: 588352
Packet address request from CPU: 588416
Packet address request from CPU: 588480
Packet address request from CPU: 588544
Packet address request from CPU: 588608
Packet address request from CPU: 588672
Packet address request from CPU: 588736
Packet address request from CPU: 588800
Packet address request from CPU: 588864
Packet address request from CPU: 588928
Packet address request from CPU: 588992
Packet address request from CPU: 589056
Packet address request from CPU: 589120
Packet address request from CPU: 589184
Packet address request from CPU: 589248
Packet address request from CPU: 589312
Packet address request from CPU: 589376
Packet address request from CPU: 589440
Packet address request from CPU: 589504
Packet address request from CPU: 589568
Packet address request from CPU: 589632
Packet address request from CPU: 589696
Packet address request from CPU: 589760
Packet address request from CPU: 581632
Packet address request from CPU: 581696
Packet address request from CPU: 581760
Packet address request from CPU: 581824
Packet address request from CPU: 581888
Packet address request from CPU: 581952
Packet address request from CPU: 582016
Packet address request from CPU: 582080
Packet address request from CPU: 582144
Packet address request from CPU: 582208
Packet address request from CPU: 582272
Packet address request from CPU: 582336
Packet address request from CPU: 582400
Packet address request from CPU: 582464
Packet address request from CPU: 582528
Packet address request from CPU: 582592
Packet address request from CPU: 582656
Packet address request from CPU: 582720
Packet address request from CPU: 582784
Packet address request from CPU: 582848
Packet address request from CPU: 582912
Packet address request from CPU: 582976
Packet address request from CPU: 583040
Packet address request from CPU: 583104
Packet address request from CPU: 583168
Packet address request from CPU: 583232
Packet address request from CPU: 583296
Packet address request from CPU: 583360
Packet address request from CPU: 583424
Packet address request from CPU: 583488
Packet address request from CPU: 583552
Packet address request from CPU: 583616
Packet address request from CPU: 583680
Packet address request from CPU: 583744
Packet address request from CPU: 583808
Packet address request from CPU: 583872
Packet address request from CPU: 583936
Packet address request from CPU: 584000
Packet address request from CPU: 584064
Packet address request from CPU: 584128
Packet address request from CPU: 584192
Packet address request from CPU: 584256
Packet address request from CPU: 584320
Packet address request from CPU: 584384
Packet address request from CPU: 584448
Packet address request from CPU: 584512
Packet address request from CPU: 584576
Packet address request from CPU: 584640
Packet address request from CPU: 584704
Packet address request from CPU: 584768
Packet address request from CPU: 584832
Packet address request from CPU: 584896
Packet address request from CPU: 584960
Packet address request from CPU: 585024
Packet address request from CPU: 585088
Packet address request from CPU: 585152
Packet address request from CPU: 585216
Packet address request from CPU: 585280
Packet address request from CPU: 585344
Packet address request from CPU: 585408
Packet address request from CPU: 321728
Packet address request from CPU: 240384
Packet address request from CPU: 444608
Packet address request from CPU: 444672
Packet address request from CPU: 431232
Packet address request from CPU: 445632
Packet address request from CPU: 445696
Packet address request from CPU: 445760
Packet address request from CPU: 254144
Packet address request from CPU: 254208
Packet address request from CPU: 445824
Packet address request from CPU: 445504
Packet address request from CPU: 445568
Packet address request from CPU: 445888
Packet address request from CPU: 444736
Packet address request from CPU: 2176
Packet address request from CPU: 242368
Packet address request from CPU: 446272
Packet address request from CPU: 445120
Packet address request from CPU: 445184
Packet address request from CPU: 445248
Packet address request from CPU: 2112
Packet address request from CPU: 2240
Packet address request from CPU: 484032
Sum: 4 
Packet address request from CPU: 127488
Packet address request from CPU: 127552
Packet address request from CPU: 127616
Packet address request from CPU: 361856
Packet address request from CPU: 127680
Packet address request from CPU: 517440
Packet address request from CPU: 517504
Packet address request from CPU: 593216
Packet address request from CPU: 593280
Packet address request from CPU: 593600
Packet address request from CPU: 594560
Packet address request from CPU: 594624
Packet address request from CPU: 593664
Packet address request from CPU: 596160
Packet address request from CPU: 596224
Packet address request from CPU: 593728
Packet address request from CPU: 593856
Packet address request from CPU: 593984
Packet address request from CPU: 594048
Packet address request from CPU: 596352
Packet address request from CPU: 596416
Packet address request from CPU: 600128
Packet address request from CPU: 600192
Packet address request from CPU: 595008
Packet address request from CPU: 595072
Packet address request from CPU: 593536
Packet address request from CPU: 442432
Packet address request from CPU: 462592
Packet address request from CPU: 443840
Packet address request from CPU: 443904
Packet address request from CPU: 462656
Packet address request from CPU: 462784
Packet address request from CPU: 442368
Packet address request from CPU: 80576
Packet address request from CPU: 80640
Packet address request from CPU: 80704
Packet address request from CPU: 80768
Packet address request from CPU: 80832
Packet address request from CPU: 80896
Packet address request from CPU: 80960
Packet address request from CPU: 81024
Packet address request from CPU: 81088
Packet address request from CPU: 81152
Packet address request from CPU: 81600
Packet address request from CPU: 81664
Packet address request from CPU: 81280
Packet address request from CPU: 81344
Packet address request from CPU: 81408
Packet address request from CPU: 81472
Packet address request from CPU: 81536
Packet address request from CPU: 81792
Packet address request from CPU: 462720
Packet address request from CPU: 602880
Packet address request from CPU: 602112
Packet address request from CPU: 602176
Packet address request from CPU: 602688
Packet address request from CPU: 602752
Packet address request from CPU: 431936
Packet address request from CPU: 602304
Packet address request from CPU: 602368
Packet address request from CPU: 602432
Packet address request from CPU: 602496
Packet address request from CPU: 226624
Packet address request from CPU: 602624
Packet address request from CPU: 256256
Packet address request from CPU: 602944
Packet address request from CPU: 603072
Packet address request from CPU: 603136
Packet address request from CPU: 603008
Packet address request from CPU: 508992
Packet address request from CPU: 502080
Packet address request from CPU: 508800
Packet address request from CPU: 508864
Packet address request from CPU: 502208
Packet address request from CPU: 502144
Packet address request from CPU: 603200
Packet address request from CPU: 603264
Packet address request from CPU: 256192
